comparison_id,task,predictor,method,full_model_r2,demographics_ridge_r2,delta_r2,rank_in_cell,split,test_n
cell-142,sbp,fundus_automorph_features,TabICL,0.38044467390872405,0.2892641617705852,0.09118051213813883,1.0,test,1192
cell-142,sbp,fundus_automorph_features,TabDPT,0.3756832466211749,0.2892641617705852,0.08641908485058969,3.0,test,1192
cell-143,tg,cgm_iglu,Ridge,0.13940760889550108,0.10854171319071071,0.03086589570479037,6.0,test,865
cell-143,tg,cgm_iglu,GBDT,0.15121454895560782,0.10854171319071071,0.04267283576489711,5.0,test,865
cell-143,tg,cgm_iglu,RealMLP,0.17985270600530168,0.10854171319071071,0.07131099281459097,3.0,test,865
cell-143,tg,cgm_iglu,TabSwift,0.16982896191769703,0.10854171319071071,0.06128724872698632,4.0,test,865
cell-143,tg,cgm_iglu,TabICL,0.18851486745137747,0.10854171319071071,0.07997315426066676,1.0,test,865
cell-143,tg,cgm_iglu,TabDPT,0.18300615386662933,0.10854171319071071,0.07446444067591862,2.0,test,865
cell-144,tg,hpp_curated_panel,Ridge,0.2100085560139936,0.08765319354700629,0.1223553624669873,6.0,test,535
cell-144,tg,hpp_curated_panel,GBDT,0.21042744299353022,0.08765319354700629,0.12277424944652393,5.0,test,535
cell-144,tg,hpp_curated_panel,RealMLP,0.2174994553182873,0.08765319354700629,0.129846261771281,3.0,test,535
cell-144,tg,hpp_curated_panel,TabSwift,0.2138515121506286,0.08765319354700629,0.1261983186036223,4.0,test,535
cell-144,tg,hpp_curated_panel,TabICL,0.2195127609069335,0.08765319354700629,0.1318595673599272,2.0,test,535
cell-144,tg,hpp_curated_panel,TabDPT,0.2249242070819727,0.08765319354700629,0.1372710135349664,1.0,test,535
cell-145,tg_nmr,hpp_curated_panel,Ridge,0.21226020661640954,0.10952432369237641,0.10273588292403313,6.0,test,1006
cell-145,tg_nmr,hpp_curated_panel,GBDT,0.21541679698163563,0.10952432369237641,0.10589247328925921,5.0,test,1006
cell-145,tg_nmr,hpp_curated_panel,RealMLP,0.23467963440668238,0.10952432369237641,0.12515531071430597,2.0,test,1006
cell-145,tg_nmr,hpp_curated_panel,TabSwift,0.22959218735634235,0.10952432369237641,0.12006786366396593,4.0,test,1006
cell-145,tg_nmr,hpp_curated_panel,TabICL,0.23647453023047893,0.10952432369237641,0.12695020653810252,1.0,test,1006
cell-145,tg_nmr,hpp_curated_panel,TabDPT,0.2345759493958527,0.10952432369237641,0.12505162570347628,3.0,test,1006
cell-146,tg_nmr,cgm_iglu,Ridge,0.15047479806333586,0.11620879240871562,0.034266005654620235,6.0,test,1400
cell-146,tg_nmr,cgm_iglu,GBDT,0.15642115693006697,0.11620879240871562,0.04021236452135135,5.0,test,1400
cell-146,tg_nmr,cgm_iglu,RealMLP,0.17539034570679468,0.11620879240871562,0.05918155329807906,3.0,test,1400
cell-146,tg_nmr,cgm_iglu,TabSwift,0.1633418948858094,0.11620879240871562,0.04713310247709379,4.0,test,1400
cell-146,tg_nmr,cgm_iglu,TabICL,0.1795795142076282,0.11620879240871562,0.06337072179891257,1.0,test,1400
cell-146,tg_nmr,cgm_iglu,TabDPT,0.17657661699783134,0.11620879240871562,0.060367824589115715,2.0,test,1400
cell-147,thigh_ankle_pwv,hpp_curated_panel,Ridge,0.23459286500958199,0.15804581062519896,0.07654705438438303,5.0,test,1136
cell-147,thigh_ankle_pwv,hpp_curated_panel,GBDT,0.22578101135115713,0.15804581062519896,0.06773520072595818,6.0,test,1136
cell-147,thigh_ankle_pwv,hpp_curated_panel,RealMLP,0.24142081371868285,0.15804581062519896,0.08337500309348389,4.0,test,1136
cell-147,thigh_ankle_pwv,hpp_curated_panel,TabSwift,0.24732074117815128,0.15804581062519896,0.08927493055295233,1.0,test,1136
cell-147,thigh_ankle_pwv,hpp_curated_panel,TabICL,0.2462103325127628,0.15804581062519896,0.08816452188756385,2.0,test,1136
cell-147,thigh_ankle_pwv,hpp_curated_panel,TabDPT,0.2440995566502242,0.15804581062519896,0.08605374602502525,3.0,test,1136
cell-148,thigh_ankle_pwv,fundus_automorph_features,Ridge,0.23398095879946523,0.16740761625809808,0.06657334254136715,1.0,test,918
cell-148,thigh_ankle_pwv,fundus_automorph_features,GBDT,0.21521163911160335,0.16740761625809808,0.04780402285350527,6.0,test,918
cell-148,thigh_ankle_pwv,fundus_automorph_features,RealMLP,0.23001975092275218,0.16740761625809808,0.0626121346646541,4.0,test,918
cell-148,thigh_ankle_pwv,fundus_automorph_features,TabSwift,0.23344709179240808,0.16740761625809808,0.06603947553431,3.0,test,918
cell-148,thigh_ankle_pwv,fundus_automorph_features,TabICL,0.23392357908887573,0.16740761625809808,0.06651596283077765,2.0,test,918
cell-148,thigh_ankle_pwv,fundus_automorph_features,TabDPT,0.22642003319155957,0.16740761625809808,0.05901241693346149,5.0,test,918
cell-149,total_bcaa_nmr,hpp_curated_panel,Ridge,0.09077412333165802,0.07854994920873348,0.012224174122924536,5.0,test,1006
cell-149,total_bcaa_nmr,hpp_curated_panel,GBDT,0.0959466510368977,0.07854994920873348,0.01739670182816422,4.0,test,1006
cell-149,total_bcaa_nmr,hpp_curated_panel,RealMLP,0.0978194654565323,0.07854994920873348,0.019269516247798824,2.0,test,1006
cell-149,total_bcaa_nmr,hpp_curated_panel,TabSwift,0.08379219146534067,0.07854994920873348,0.005242242256607188,6.0,test,1006
cell-149,total_bcaa_nmr,hpp_curated_panel,TabICL,0.09704249096096318,0.07854994920873348,0.018492541752229696,3.0,test,1006
cell-149,total_bcaa_nmr,hpp_curated_panel,TabDPT,0.09843419704804546,0.07854994920873348,0.019884247839311975,1.0,test,1006
cell-150,total_bcaa_nmr,cgm_iglu,Ridge,0.11974188288252197,0.08309328961571372,0.03664859326680825,6.0,test,1403
cell-150,total_bcaa_nmr,cgm_iglu,GBDT,0.12918602012692604,0.08309328961571372,0.04609273051121232,2.0,test,1403
cell-150,total_bcaa_nmr,cgm_iglu,RealMLP,0.12327079877402503,0.08309328961571372,0.04017750915831131,4.0,test,1403
cell-150,total_bcaa_nmr,cgm_iglu,TabSwift,0.12172463722550553,0.08309328961571372,0.03863134760979181,5.0,test,1403
cell-150,total_bcaa_nmr,cgm_iglu,TabICL,0.13215518358656253,0.08309328961571372,0.04906189397084881,1.0,test,1403
cell-150,total_bcaa_nmr,cgm_iglu,TabDPT,0.12720462252647813,0.08309328961571372,0.04411133291076441,3.0,test,1403
cell-151,tsh,hpp_curated_panel,Ridge,0.003559674136827451,0.0038145354081257077,-0.00025486127129825675,3.0,test,644
cell-151,tsh,hpp_curated_panel,GBDT,0.007154666607750992,0.0038145354081257077,0.0033401311996252847,2.0,test,644
cell-151,tsh,hpp_curated_panel,RealMLP,0.002301506621119498,0.0038145354081257077,-0.0015130287870062098,4.0,test,644
cell-151,tsh,hpp_curated_panel,TabSwift,-0.00370424962993976,0.0038145354081257077,-0.0075187850380654675,5.0,test,644
cell-151,tsh,hpp_curated_panel,TabICL,-0.012864006842987274,0.0038145354081257077,-0.016678542251112982,6.0,test,644
cell-151,tsh,hpp_curated_panel,TabDPT,0.010648028117828612,0.0038145354081257077,0.006833492709702904,1.0,test,644
cell-152,tsh,hpp_curated_panel,Ridge,-0.00041390558162679447,0.0008845966091938218,-0.0012985021908206162,3.0,test,456
cell-152,tsh,hpp_curated_panel,GBDT,-0.010625174380737512,0.0008845966091938218,-0.011509770989931334,5.0,test,456
cell-152,tsh,hpp_curated_panel,RealMLP,-0.006625075626986776,0.0008845966091938218,-0.007509672236180598,4.0,test,456
cell-152,tsh,hpp_curated_panel,TabSwift,-0.01656441289427324,0.0008845966091938218,-0.01744900950346706,6.0,test,456
cell-152,tsh,hpp_curated_panel,TabICL,0.005046078450085534,0.0008845966091938218,0.004161481840891712,1.0,test,456
cell-152,tsh,hpp_curated_panel,TabDPT,0.002136790926407617,0.0008845966091938218,0.001252194317213795,2.0,test,456
cell-153,tyg,hpp_curated_panel,Ridge,0.29370687934475936,0.1427129934807616,0.15099388586399776,6.0,test,524
cell-153,tyg,hpp_curated_panel,GBDT,0.3086870806499218,0.1427129934807616,0.16597408716916018,5.0,test,524
cell-153,tyg,hpp_curated_panel,RealMLP,0.3178750369805807,0.1427129934807616,0.17516204349981912,2.0,test,524
cell-153,tyg,hpp_curated_panel,TabSwift,0.31765360823597844,0.1427129934807616,0.17494061475521683,3.0,test,524
cell-153,tyg,hpp_curated_panel,TabICL,0.31718838471619837,0.1427129934807616,0.17447539123543676,4.0,test,524
cell-153,tyg,hpp_curated_panel,TabDPT,0.3203768487668063,0.1427129934807616,0.17766385528604467,1.0,test,524
cell-154,tyg,hpp_curated_panel,Ridge,0.17371435398958457,0.15768028380337418,0.016034070186210392,6.0,test,604
cell-154,tyg,hpp_curated_panel,GBDT,0.18002120666881216,0.15768028380337418,0.022340922865437984,5.0,test,604
cell-154,tyg,hpp_curated_panel,RealMLP,0.18500757474610163,0.15768028380337418,0.027327290942727456,4.0,test,604
cell-154,tyg,hpp_curated_panel,TabSwift,0.19064779533606946,0.15768028380337418,0.03296751153269528,1.0,test,604
cell-154,tyg,hpp_curated_panel,TabICL,0.18568367623741122,0.15768028380337418,0.028003392434037044,3.0,test,604
cell-154,tyg,hpp_curated_panel,TabDPT,0.1886969366758755,0.15768028380337418,0.031016652872501327,2.0,test,604
cell-155,vitamin_d,hpp_curated_panel,Ridge,0.08890232113252339,0.05351484369113835,0.03538747744138504,3.0,test,246
cell-155,vitamin_d,hpp_curated_panel,GBDT,0.09767441026659174,0.05351484369113835,0.04415956657545339,1.0,test,246
cell-155,vitamin_d,hpp_curated_panel,RealMLP,0.07556444464798939,0.05351484369113835,0.022049600956851045,6.0,test,246
cell-155,vitamin_d,hpp_curated_panel,TabSwift,0.07947510670036806,0.05351484369113835,0.02596026300922971,5.0,test,246
cell-155,vitamin_d,hpp_curated_panel,TabICL,0.08696172926096601,0.05351484369113835,0.03344688556982767,4.0,test,246
cell-155,vitamin_d,hpp_curated_panel,TabDPT,0.09609334783423507,0.05351484369113835,0.04257850414309672,2.0,test,246
cell-156,vitamin_d,hpp_curated_panel,Ridge,0.12131691992170435,0.09158647060754732,0.029730449314157026,3.0,test,336
cell-156,vitamin_d,hpp_curated_panel,GBDT,0.09884101282108437,0.09158647060754732,0.007254542213537052,6.0,test,336
cell-156,vitamin_d,hpp_curated_panel,RealMLP,0.10918328620419315,0.09158647060754732,0.01759681559664583,4.0,test,336
cell-156,vitamin_d,hpp_curated_panel,TabSwift,0.1042691563883752,0.09158647060754732,0.012682685780827874,5.0,test,336
cell-156,vitamin_d,hpp_curated_panel,TabICL,0.13364525570850294,0.09158647060754732,0.04205878510095562,1.0,test,336
cell-156,vitamin_d,hpp_curated_panel,TabDPT,0.12547153747857887,0.09158647060754732,0.033885066871031544,2.0,test,336
cell-157,wbc,hpp_curated_panel,Ridge,0.19764657334436753,0.06115915702819763,0.1364874163161699,2.0,test,438
cell-157,wbc,hpp_curated_panel,GBDT,0.1367861186934568,0.06115915702819763,0.07562696166525917,6.0,test,438
cell-157,wbc,hpp_curated_panel,RealMLP,0.16817418894650815,0.06115915702819763,0.10701503191831052,5.0,test,438
cell-157,wbc,hpp_curated_panel,TabSwift,0.1813403075883504,0.06115915702819763,0.12018115056015277,4.0,test,438
cell-157,wbc,hpp_curated_panel,TabICL,0.20660795712226465,0.06115915702819763,0.14544880009406702,1.0,test,438
cell-157,wbc,hpp_curated_panel,TabDPT,0.19744123618280796,0.06115915702819763,0.13628207915461032,3.0,test,438
cell-158,wbc,hpp_curated_panel,Ridge,0.0755842716342694,0.049550219623124336,0.02603405201114506,5.0,test,687
cell-158,wbc,hpp_curated_panel,GBDT,0.07555875339387441,0.049550219623124336,0.026008533770750075,6.0,test,687
cell-158,wbc,hpp_curated_panel,RealMLP,0.07720812269378574,0.049550219623124336,0.027657903070661405,4.0,test,687
cell-158,wbc,hpp_curated_panel,TabSwift,0.08471716075372115,0.049550219623124336,0.03516694113059682,3.0,test,687
cell-158,wbc,hpp_curated_panel,TabICL,0.08628868090291764,0.049550219623124336,0.0367384612797933,1.0,test,687
cell-158,wbc,hpp_curated_panel,TabDPT,0.08530134123765243,0.049550219623124336,0.03575112161452809,2.0,test,687
cell-159,wbc,hpp_curated_panel,Ridge,0.08201553730552202,0.030216215885172648,0.051799321420349376,4.0,test,696
cell-159,wbc,hpp_curated_panel,GBDT,0.05879328859804012,0.030216215885172648,0.02857707271286747,6.0,test,696
cell-159,wbc,hpp_curated_panel,RealMLP,0.06694634814159672,0.030216215885172648,0.036730132256424075,5.0,test,696
cell-159,wbc,hpp_curated_panel,TabSwift,0.08403388691881586,0.030216215885172648,0.05381767103364321,3.0,test,696
cell-159,wbc,hpp_curated_panel,TabICL,0.09465052918667372,0.030216215885172648,0.06443431330150107,1.0,test,696
cell-159,wbc,hpp_curated_panel,TabDPT,0.08656091328932958,0.030216215885172648,0.05634469740415693,2.0,test,696
cell-160,wbc,hpp_curated_panel,Ridge,0.03595878207187253,0.024693258453530764,0.011265523618341766,5.0,test,749
cell-160,wbc,hpp_curated_panel,GBDT,0.024419608410837013,0.024693258453530764,-0.0002736500426937516,6.0,test,749
cell-160,wbc,hpp_curated_panel,RealMLP,0.03757200029740548,0.024693258453530764,0.01287874184387472,4.0,test,749
cell-160,wbc,hpp_curated_panel,TabSwift,0.037591691938952954,0.024693258453530764,0.01289843348542219,3.0,test,749
cell-160,wbc,hpp_curated_panel,TabICL,0.03796378077161899,0.024693258453530764,0.01327052231808823,1.0,test,749
cell-160,wbc,hpp_curated_panel,TabDPT,0.03791852434818366,0.024693258453530764,0.013225265894652893,2.0,test,749
